13-Apr,"In 1986, an F2 tornado hit Broken Arrow, Oklahoma. 2 people were injured and damage was about $60,000. Wind damage also occurred in Rogers County, where a mobile home was overturned and 1 person was injured. Morris, OK experienced 95 mph wind gusts. ^In 1987, severe thunderstorms produced an F1 tornado in Lavaca, AR (Sebastian County). 3 houses were damaged and 1 was destroyed. Wind damage also occurred at the Crawford County Fairgrounds in Mulberry, and in Branch and Green Forest, AR. ^In 2018 Severe thunderstorms developed over eastern OK during the early afternoon. These storms organized into a line as they approached western AR and produced damaging wind gusts across the area through early evening as well as a weak tornado east of Lavaca, AR. Scattered storms formed over far eastern OK ahead of the line and moved across portions of western AR during the mid afternoon. One of these storms produced a strong tornado (EF-2) in Crawford County that injured four people and caused considerable damage near and around the town of Mountainburg."
14-Apr,"In 1883, a tornado hit the small community of White Oak, AR in Franklin County. The twister nearly destroyed the community, and there were 3 fatalities and 10 other injuries. ^In 1927, heavy rainfall left several parts of eastern Oklahoma flooded. The town of Blaine along the Arkansas River was stranded when a bridge washed away, and a mining disaster in Henryetta was avoided when a veteran miner led the men working to safety from the incoming flood waters. ^In 2011, 25 tornadoes were reported in the NWS Tulsa's forecast area in a single day...a record for one day. A total of 8 people were injured."
15-Apr,"In 1933, One of the latest significant snowstorms to hit northwest Arkansas dumped 8.6 inches of snow in Fayetteville, with unofficial reports up to 15 inches, and around 9 inches at Eureka Springs. The heavy wet snow knocked down telegraph lines and many tree limbs. Ft. Smith saw 0.7 inches of snow, making that the latest measurable snow on record there. ^In 2001, severe thunderstorms in northwest Arkansas produced 99 mph winds. 3 hangars and a few planes were seriously damaged at the Northwest Arkansas Regional Airport around 1am."
16-Apr,"In 1990, severe thunderstorms produced golf ball size hail in Bentonville, Arkansas. The storm caused widespread roof and window damage. Flash flooding also occurred in Washington County, AR. There was also wind damage in Tahlequah and Kinta, OK. ^In 1994, major river flooding occurred across northeast Oklahoma from April 10th to 16th. 2 to 5 inches of rain were common, with some areas like Osage County receiving 7 inches. The high amount of runoff caused most rivers and streams in the area to flood. The Neosho River at Commerce significantly flooded, affecting Miami, OK."
17-Apr,"In 1995, severe thunderstorms moved across eastern Oklahoma and northwest Arkansas. The storms produced 8 tornadoes, large hail, and strong thunderstorm winds. ^In 2013, severe weather and flooding occurred across northeast OK and northwest AR when a line of severe thunderstorms late in the evening of the 17th into the early morning of the 18th. This line of thunderstorms evolved into a bow echo and moved swiftly across northeast OK and northwest AR, producing wind damage, large hail, and several brief tornadoes.  Tornado damage was reported in Broken Arrow, Inola, Salina, Spavinaw, and Butler (near Grove) in northeast OK. Flooding was widespread across east-central OK and far northwest AR, where rainfall amounts were 3 to 5 inches with isolated reports of up to 7 inches.  Several State Highways were impassible due to high water, as well as many smaller city, town, and county roads."
18-Apr,"In 1880, tornadoes hit northwest Arkansas. A long track tornado killed one person in Skulleyville, Indian Territory (Sequoyah Co), 2 more south of Fort Smith and one in Franklin County, AR. Another tornado killed 2 in Fayetteville. ^In 1927, a tornado crossed the Red River after hitting in Arthur City, TX. 10 people were killed and around 60 were injured in Choctaw County, OK. An entire family of 6 was killed on the Kiamichi River."
19-Apr,"In 1968, a violent F4 tornado touched down in Greenwood, AR around 3:15 pm, killing 14 people and damaging or destroying about 400 homes and 69 businesses as the twister hit downtown. The death toll could have been much higher as the High School was hit not long after school had let out for the day. ^In 1981, a tornado killed 5 people and injured 49 in Bixby, OK. Another tornado hit 66th and Yale in Tulsa causing $100 million in damages. Tornadoes also hit near Kiefer, Mounds, and Broken Arrow. ^In 2003, a tornado in Washington County, AR produced F2 damage and damaged several structures. 5 other tornadoes hit eastern Oklahoma that day."
20-Apr,"In 1984, severe thunderstorms caused extensive wind damage in Fort Smith, AR to the airport, a mobile home dealership, and other structures. Gusts of 76 mph occurred in Fort Smith. Wind damage also occurred nearby in Kibler, Alma and Mulberry. Pocola, OK in LeFlore County received $300,000 in damages."
21-Apr,"In 1996, a strong F3 tornado touched down in Fort Smith shortly after 11 pm, killing 2 people and injuring 89.  Hundreds of homes were destroyed, or damaged, over a thousand homes had minor damage, and at least 90 businesses were damaged or destroyed along a 10-mile path in Sebastian and Crawford counties by the twister. Several brick buildings in downtown Fort Smith were either damaged or destroyed. Two other tornadoes touched down in northwest Arkansas, including another strong tornado that killed 2 in St. Paul. 7 other tornadoes were reported in eastern Oklahoma."
22-Apr,"In 2004, an active week of severe thunderstorms occurred from the 20th to 24th, with daily rounds of strong winds, torrential rain, and a few tornadoes. An F1 tornado touched down near Mazie, OK on the 22nd and traveled to east of Murphy. Fayetteville and Prairie Grove received about 7 inches of rain, which caused flash flooding in the area. Flash flooding caused $6 million in damages to roads, and a train track near Greenland was washed out."
23-Apr,"In 1908, heavy rain and hail occurred in Muskogee, OK. The rainfall resulted in loss of street car service, broken storm sewers, and extensive flooding within the city. Lightning caused problems in the oil fields to the tanks and derricks, especially in Kiefer and Sapulpa. At least 15 large tanks of oil were destroyed along with 8-10 derricks."
24-Apr,"In 1904, a tornado killed 4 people in Fairland, OK (Ottawa County) and 1 in Wyandotte. Another tornado killed 3 people south of Pryor in Mayes County. ^In 1993, an F4 tornado touched down in Catoosa. A second tornado, rated F3, touched down near a truck stop at I-44 and 161st East Avenue. Between the 2 tornadoes, 7 people were killed and 130 others were injured. Six of the fatalities occurred in cars near the truck stop."
25-Apr,"In 1888, severe thunderstorms produced destructive wind and hail in Fort Smith. Several structures were damaged or destroyed, and small hail covered the ground to a depth of about 2 inches. ^In 1994, an F2 tornado hit Talihina, OK in LeFlore County and caused $2 million in damages. ^In 2011, the Baron Fork River at Eldon, OK and the Illinois River near Watts, OK reached record crests at 28.51 feet and 28.6 feet, respectively, after a significant rainfall event."
26-Apr,"In 1984, a large tornado outbreak occurred from Oklahoma to the Great Lakes region. Terlton, OK was hit by an F4 tornado, which killed 3 people. An F3 tornado hit Morris, OK late that evening, killing 8 people and damaging about 70% of the structures in town. ^In 1991, an outbreak of 55 tornadoes tore through an area from Texas to Iowa. Several occurred in eastern Oklahoma, including a three violent F4 twisters. The towns of Westport, Skiatook and Oologah were hardest hit. One person was killed on U.S. Highway 412 near Westport, and another was killed in Copan. ^In 2016, a squall line moved across eastern Oklahoma and western Arkansas during the late evening into the early morning of the 27th. A total of 22 tornadoes (EF-0 and EF-1) were confirmed."
27-Apr,"In 1942, a violent tornado moved through downtown Pryor, OK, killing 49 people and hospitalizing 181. Nearly a third of the town was destroyed. There were three other fatalities in rural locations southwest of Pryor. A second violent twister killed 4 in Rogers Co...one in a car thrown about 250 yards near Talala, OK, and 3 others in 3 different farm houses east of Talala. ^In 2011, a heavy rainfall event occurred, bringing up to 14 inches of rain in Adair County, OK and Benton and Washington counties in Arkansas. ^In 2014, an EF-2 tornado hit the town of Quapaw, OK, killing one person and injuring 12 others. The same tornado went on to cause significant damage in Baxter Springs, KS. This was the only strong (EF-2 or higher rating) tornado of the 16 confirmed in Oklahoma in 2014, which is the lowest number of tornadoes in the state since at least 1950."
28-Apr,"In 1996, severe thunderstorms moved through northeast Oklahoma in the early morning. Winds were estimated at 100 to 115 mph, causing damage in the Cardin, Picher, and Quapaw areas in Ottawa County. U.S. Highway 69 was closed from Picher to the Kansas state line due to debris across the roadway. ^In 2017, a significant heavy rainfall event began, lasting into the 30th. Parts of east central OK and northwest AR received 5-12 inches of rain, resulting in flash flooding that claimed 6 lives. The Illinois River at Watts, OK eventually crested at a record 30.16 feet on the 30th. "
29-Apr,"In 1909, a tornado killed 1 person in Crawford County, AR. This was the beginning of a significant tornado outbreak in the Tennessee and Mississippi Valleys. ^In 1947, a violent tornado tore through Benton and Carroll Counties in northwest Arkansas. 9 people were killed and about 50 were injured. ^In 1984, the 3rd deadly tornado (F4) in less than a week hit Mannford, OK in Creek County. The tornado struck around 10 am on a Sunday morning. One person was killed and at least 20 were injured."
30-Apr,"In 1947, a tornado killed 8 people in the farming communities of Bright Water and Garfield in Benton County, AR. The business section of Bright Water was almost destroyed. ^In 1949, several tornadoes hit central and eastern Oklahoma and northern Texas. 1 person was killed west of Spencerville, OK in Choctaw County, OK and 11 homes were destroyed. ^In 2019, severe thunderstorms developed over eastern OK early in the afternoon. Additional severe storms moved north out of TX into southeast OK later in the evening. 13 tornadoes were confirmed in eastern OK, including EF-2 tornadoes near Talala, OK and near Haileyville, OK. Heavy rain from the storms resulted in flash flooding, with one fatality reported in Tulsa, OK."
1-May,"In 1948, 2 tornadoes hit the crowded Grand Lake area. The first tornado destroyed 14 farms in Craig County, OK before hitting Bernice, OK in Delaware County. The other tornado was about parallel to the first and damaged about a dozen cabins on Grand Lake. ^In 2009, Owasso, Claremore, and Pryor experienced flooding. 5 to 8 inches of rain fell in some areas. Pryor received about 5 inches of rain in one hour, with a storm total of over 7 inches. About 25 swift water rescues were performed near Pryor as a result of the ensuing flooding. ^In 2015, May would go down as the wettest month on record for the state of Oklahoma. Rainfall totals for the month along and south of I40 in eastern OK averaged from 20 to 25 inches, including a max of 27.70 inches 4 miles ESE of Hartshorne, OK (Pittsburg Co). These amounts were from 300-600% of normal for May, and would have less than a 0.1% annual chance (1,000-year event) of occurring in a given year!"
2-May,"In 1920, The deadliest tornado on record in the NWS Tulsa's forecast area struck Peggs, OK in Cherokee County, killing 71 people. This total represented about one-third of the town's population. The tornado was the third deadliest in Oklahoma history. Only 7 buildings in town remained standing.  4 others were killed and 8 injured near Chelsea, OK (Rogers Co) by another twister. ^In 1942, tornadoes struck northeast Oklahoma for the second time in a week, killing 26 people and injuring over 100 others. 10 people were killed at Childsville near Okemah, OK in Okfuskee County as the small community was nearly wiped off of the map.  Another tornado swept a 12-block area of a residential addition at the southeastern edge of Pawhuska, OK in Osage County, leaving 3 dead and 50 to 75 injured. A third deadly twister moved northwest of the Tulsa area, killing 3 north of Fisher, OK (near Sand Springs) and another 4 in Turley, OK (Tulsa Co). ^In 2013, a low pressure system with unseasonably cold air brought the latest snowfall on record to parts of northeast OK and northwest AR.  Heavier snow developed over far northeast Oklahoma, overnight into the morning of the 3rd in the higher elevations of southeast OK, and northwest AR, where snowfall totals of 1 to 2 inches were common.  The highest totals of 3 to 5 inches occurred in Adair County, OK and Benton County, AR.  This is the first time snow has fallen in the state of Arkansas during the month of May."
3-May,"In 1999, one of the most devastating tornado outbreaks in state history occurred in central Oklahoma, including the devastating F5 tornado the struck the Oklahoma City metro area. Several tornadoes were reported across northeast Oklahoma and northwest Arkansas in the late evening hours of the 3rd, and again in the morning of the 4th. 2 storms moved northeast along the I-44 corridor, causing F3 damage in Stroud, OK and F1 damage in Sapulpa and parts of Tulsa. Another storm moved from southeast Oklahoma into northwest Arkansas, producing several damaging tornadoes. The last tornado hit Sequoyah County and tracked 39 miles to near Fayetteville, AR, producing F3 damage in Adair County."
4-May,"In 1934, mid afternoon tornadoes hit northeast OK, killing 4 people and injuring over 30. A large tornado moved from Jenks, OK to south of Catoosa. Another twister hit south of South Coffeyville, OK in Nowata County, overturning a train. A third tornado hit east of Bartlesville, destroying a farm house. The debris whirled over the heads of a teacher and 25 students at a nearby school, who were caught inside. The teacher told the students to lay flat in the open when they were unable to reach shelter. ^In 2013, an unusual event occurred when snow fell over much of far northeast Oklahoma and northwest Arkansas on the 2nd through the 4th. Records were established for latest snowfall in Tulsa (May 2), and in the entire state of Arkansas (May 4). As much as 5 inches fell near Decatur, AR (Benton Co), with 3 inches at Westville, OK (Adair Co), Siloam Springs and Gentry, AR. "
5-May,"In 1960, a deadly outbreak of 18 tornadoes killed 32 people and injured at least 200 in eastern Oklahoma. 13 of those were killed in Wilburton, OK in Latimer County. The same twister killed 3 more in Keota in Haskell County. 5 people were killed in Creek County when an F5 tornado hit areas near Bristow and Sapulpa. Other deadly tornadoes struck McIntosh and Sequoyah counties. ^In 1961, one year to the date after a historic tornado outbreak in eastern Oklahoma, a violent tornado struck LeFlore Co, OK, moving from just south of Talihina to Howe, where 12 people were killed when a number of houses were leveled. 4 others were killed in Reichert. A total of 70 homes were destroyed and 58 people were injured."
6-May,"In 1975, severe thunderstorms moved through the Fort Smith area, producing hail up to 2 inches in diameter. 2 mobile homes were destroyed by straight line winds and 3 were killed by flash floods. ^In 2000, heavy rains fell across eastern Oklahoma, with Kiefer in Creek County receiving up to 8 inches. The most flood damage occurred in Sapulpa where 150 homes and 12 businesses were damaged. Damage to roads and bridges in Creek County was estimated at $300,000. Tennis ball size hail also fell in Tulsa."
7-May,"In 1926, a tornado killed 2 people and injured 23 near Okemah, OK in Okfuskee County. Over a dozen farms were destroyed and the funnel was reported to be up to a half-mile wide west of Okmulgee. Another strong tornado killed 4 people and injured 25 in LeFlore County. A third twister destroyed 10 homes in an oil lease community near Boynton, OK."
8-May,"in 1882, a tornado in McAlester, which was then a small mining community killed 21 people and destroyed much of the town. ^In 1936, Tornadoes killed 3 and injured around 70 in eastern Oklahoma. A large twister struck the southeast edge of Gore, OK (Sequoyah Co), where at least 5 homes were swept away. 2 people died in one of them. The east side of Hanna, OK (McIntosh CO) was also hit with 1 death and 15 homes destroyed. The seriously injured were floated across flooded Mill Creek to get to a hospital."
9-May,"In 1930, Tornadoes strike central and eastern Oklahoma, killing 7 and injuring 2 dozen. 2 deaths occurred northwest of Arpelar, OK (Pittsburg Co). 4 were killed and 15 injured south of Stigler, OK (Haskell Co) where 12 homes were destroyed. The last fatality occurred in the Hill 44 community near Bartlesville, OK (Washington, OK), where 3 homes and a gasoline plant were destroyed. ^In 1959, several tornadoes struck eastern Oklahoma. One twister near Strang in Mayes County destroyed some 40 farms, with 3 people injured. Another near Talala in Rogers County destroyed several farms, and hurled a school bus into a ditch as the passengers sought refuge in nearby culverts. ^In 2016, a strong, EF-3 tornado struck portions of western Choctaw Co near Boswell around 630 pm. The damage path was up to 1.8 miles  wide at one point. 2 people were injured. Another tornado from the same supercell storm caused EF-1 damage in Hugo."
10-May,"In 1905, an F5 tornado went through Snyder, OK, killing at least 97 people. This was one of the deadliest tornadoes in OK history and ranks in the top 20 deadliest tornadoes in the U.S. ^In 2008, 14 tornadoes occurred across eastern Oklahoma and northwest Arkansas. Picher, OK was the hardest hit, experiencing an F4 twister that killed 6 people. ^In 2010, a supercell along I-40 produced several tornadoes and baseball sized hail across eastern Oklahoma and northwest Arkansas. The storm produced numerous F1 tornadoes and an F2."
11-May,"In 1992, a significant tornado outbreak occurred in central and eastern Oklahoma. 22 tornadoes occurred that day, including an F4 near Kiowa, OK that injured 3 people and damaged or destroyed several homes. ^In 2015, the first wave of heavy rainfall during the month inundated much of eastern OK and western AR from May 6-11. Locations south of Highway 412 received over 4 inches of rain, with widespread 7 to 10 inch totals near and south of I-40.  For reference, this is approximately twice the normal rainfall for this area for the entire month of May. This rainfall led to 1 Major and 6 Moderate floods on area rivers, including a crest of 43.54 feet on the Poteau River at Panama, OK on the 12th, the 6th highest on record for this location. One flood related fatality occurred near Spiro, OK (LeFlore Co) on the 11th, and another occurred on the 12th near Rudy, AR (Crawford Co)."
12-May,"In 1933, a strong tornado hit Skiatook, OK in Osage County, killing 5 people and injuring 11 others. 20 homes were also damaged. ^In 1950, record flooding occurred on the Illinois River near Tahlequah on the 11th and 12th. The newly constructed Fort Gibson reservoir filled one year ahead of predictions."
13-May,"In 2004, severe thunderstorms produced damaging winds in northeast Oklahoma. Glenpool and Mounds reported 80 mph winds and an F1 tornado developed in Coweta. ^In 2010, a large complex of thunderstorms spawned several tornadoes across northeast Oklahoma in the early morning hours. An EF1 tornado developed in Sapulpa, causing $25 million in damages, before moving into Tulsa County and producing EF2 damage. Several other tornadoes developed from the line of storms and caused significant damage in Tulsa, Rogers and Wagoner counties."
14-May,"In 1967, a line of severe thunderstorms moved through the Tulsa area. The path was from south Sapulpa to Tulsa and Inola. The storm produced 2 inch hail and 70 mph wind gusts, with storm damage estimated to be $5 million. ^In 1996, severe thunderstorms moved across northeast Oklahoma, producing large hail throughout the Tulsa area. Reports included: baseball size in Broken Arrow and Oneta, tennis ball size in Jenks, and hen egg size in Glenpool."
15-May,"In 1943, a tornado outbreak from Oklahoma to Illinois occurred. At least 5 strong tornadoes hit northeast Oklahoma. 1 person was killed and 8 others injured, all in the same home, north of Choteau, OK (Mayes Co). Other damage was reported in Creek Co, at Coweta (Wagoner Co), near Haskell (Muskogee Co) and near Welty (Okfuskee Co). ^In 1990, a few tornadoes hit northeast Oklahoma. An F2 touched down in Adair in Mayes County, causing $250,000 in damage."
16-May,"In 1928, a tornado struck the community of Silver City, OK in Creek County, killing one person, and destroying 5 homes and a dance hall. About 60 people had just left the dance hall when the tornado hit around 11 pm. The man killed was hit by flying timber as he was getting in his car. About 10 people were injured near the dance hall and 5 others were hurt on nearby farms. ^In 1999, A cluster of thunderstorms formed over western Oklahoma and quickly moved east across eastern Oklahoma late in the evening. Damaging winds swept across nearly all of eastern Oklahoma into the very early morning of May 17. The strongest winds occurred from near Okemah through Muskogee County and on to Westville. While there were numerous reports of wind damage, Muskogee County saw the most serious damage, including several injuries when winds toppled mobile homes. ^In 2009, between April 25th and May 16th, at least a trace of rain fell in Tulsa every day. These 22 days of consecutive rain set an all-time record. ^In 2015, a line of severe storms, along with a few discrete supercells ahead of the QLCS, produced 9 tornadoes in northeast OK late in the evening into the early morning of the 17th, including EF2 twisters in Broken Arrow, OK and near Inola, OK. Heavy rain on top of already saturated soils led to flash flooding from Pittsburg County, OK to southern Washington County, AR.  Several state and US highways were closed due to high water."
17-May,"In 1981, several tornadoes struck central and eastern Oklahoma. A large tornado tracked from north of Okemah to the Okmulgee Lake area, damaging or destroying several homes, outbuildings and a church. 2 people were injured. Softball size hail was associated with the storm. Another large tornado (up to a mile wide) was observed in rural Osage County, but, luckily, no damage was reported. Other tornadoes were also reported in Greenleaf State Park and near Shidler, OK in Osage County. ^In 1993, severe thunderstorms developed along a cold front and moved into northeast Oklahoma during the early evening. The storms then moved southeast across most of eastern Oklahoma during the evening, producing widespread wind damage and one small tornado."
18-May,"In 1989, several tornadoes occurred in northeast Oklahoma and northwest Arkansas. An F2 touched down just north of Van Buren, AR, where 10 houses were damaged and 2 church buses were overturned. F1 tornadoes hit Claremore and Broken Arrow, OK. The twister in Claremore hit an exotic animal farm, killing an emu. Between the two tornadoes there was $175,000 in damages. A pair of F0 tornado also occurred near Pryor. ^In 2017, a line of severe thunderstorms spawned at least 16 tornadoes in east central OK and northwest AR during the late evening into very early the next morning. Most were rated EF-0 or EF-1, however EF-2 damage occurred near Hanna, OK (McIntosh Co) and on the north side of Muskogee, OK. ^In 2019, a persistent pattern of wet and stormy weather began across eastern OK and western AR that would continue through the end of May. Anywhere from 6 to 16 inches of rain fell generally NW of a line from Okmulgee, OK to Bentonville, AR on already saturated ground from earlier rains. This along with heavy rain across southern KS led to a historic river flooding event, with a total of 34 river flood events affecting 25 forecast points. Record floods were ultimately observed on the Arkansas River at Ponca City, OK and Van Buren, AR, and on Bird Creek at Avant, OK, with major flooding also observed on the Neosho, Spring, Caney and Verdigris Rivers. 6 reservoirs would eventually set new pools of record in the NWS Tulsa HSA: Kaw, Keystone, Skiatook, Birch, Oologah, and Hudson."
19-May,"In 1990, severe thunderstorms with powerful wind and heavy rainfall caused wind damage in Vian, OK in Sequoyah County and flash flooding in Osage County. ^In 2010, four weak (F0/F1) tornadoes moved through Okfuskee and Creek counties in eastern Oklahoma, damaging a few homes and uprooting trees. ^In 2015, another round of heavy rainfall along and south of I-40 occurred, with widespread 1.5 to 4 inch amounts of rain. Portions of Haskell, Le Flore, Latimer, Pushmataha, and Pittsburg Counties saw 4 to 7 inches of rain on top of saturated soils, leading to widespread, extensive flash flooding. Flood waters inundated numerous buildings in Talihina, OK (Le Flore Co.), including the housing authority, the Choctaw Nation Hospital, the high school, and a nursing home. Numerous roads were under water across the area as well."
20-May,"In 1898, a strong tornado touched down in Benton County, Arkansas, moving from near Tontitown to southeast of Rogers. The twister killed 5 people: 3 in one home near Springdale and 2 others near Elm Springs. A number of homes were destroyed along the twister's path, and 11 people were injured. ^In 2001, severe thunderstorms occurred in eastern Oklahoma and northwest Arkansas, producing large hail and several tornadoes. An F1 tornado developed in Hughes County and entered McIntosh County 7 miles northwest of Hanna, OK. The tornado lifted 5 miles north of Hanna, and damaged a McDonald's restaurant on the Indian Nation Turnpike and overturned a large truck. Softball size hail also fell in Fort Smith. Considerable Straight line wind damage occurred in Porum, OK and Stigler, OK. The storms throughout the day produced 8 tornadoes in Oklahoma and 3 in Arkansas, most rated F0. ^In 2013, on the same day that an EF-5 tornado struck Moore, OK,  12 tornadoes struck eastern Oklahoma, including a strong EF-2 twister north of Wyandotte, OK in Ottawa County."
21-May,"In 1957, the Arkansas River in Tulsa rose to 21.53 feet. 22 feet is considered major flood stage, so this was a significant flooding, and marked the 5th highest crest on record for the Arkansas River at Tulsa. ^In 2019, a total of 28 tornadoes were confirmed within the NWS Tulsa CWA in the 48 hour period from the evening of May 20 through the evening of May 22, a  record for number of tornadoes in a 48 hour period in this area. A new record was also established for a 7 day period, with 41 tornadoes confirmed between May 18 and May 22. The most significant tornadoes were an EF-2 tornado that injured one person near Peggs, OK late in the evening of the 20th, and an EF-2 near Jay, OK in the evening of the 22nd. "
22-May,"In 1971, severe thunderstorms produced powerful winds and a tornado. Wind damage was reported in Pryor, OK where 3 people were injured when a mobile home was overturned. The tornado hit Grove, damaging several homes, buses, and 5 planes at the airport. ^In 2011, one of the deadliest single tornadoes in modern history occurred, when an F5 tornado devastated Joplin, MO, causing 158 fatalities and over 1000 injuries. The same evening, 12 tornadoes touched down in northeast Oklahoma and in Benton County, AR. An F3 tornado struck Delaware County, OK, causing $1 million in damages and injuring two people. Several homes were damaged or destroyed near Zena from the 140 mph winds. 12 people were injured by an F2 twister near West Siloam Springs, OK, where 6 mobile homes were destroyed."
23-May,"In 1981, several tornadoes touched down in eastern Oklahoma. 2 tornadoes about a mile apart also hit Copan and South Coffeyville, injuring 6 people and causing $300,000 in damages. Tornadoes also caused damage near Hominy in Osage County and Colcord in Delaware County.  Other tornadoes touched down near Bristow and Lenapah. ^In 2011, a hailstone measuring 6 inches in diameter was found 2 miles north of Gotebo, Oklahoma, establishing a new Oklahoma state record for largest diameter of hail. Also this day, up to 10 inches of rain fell across Nowata, Craig, and Ottawa Counties, leading to extensive flash flooding. 4 to 6 inches of rainfall across northwest Arkansas also resulted in flash flooding. Four people were killed when their car was swept away near Gallatin, AR. The heavy rain caused the Illinois River near Watts, OK to reach major flood stage for the second time in a month. ^In 2015, more heavy rainfall led to another round of deadly flooding. In just a 2-day period from the 23rd to the 24th, all of eastern OK and western AR received from 2 to nearly 8 inches of rain on top of already saturated soil. A Flash Flood Emergency was issued for the Tulsa metro area, where 55 water-related emergency responses were made between 9 and 11pm. Many roads in the Tulsa metro area were flooded, some to several feet. Four fatalities occurred from the heavy rain, including a Claremore, OK (Rogers Co) firefighter. Other fatalities occurred in Sapulpa, OK (Creek Co), and at Lake Eufaula (McIntosh Co). 19 of 33 river forecast points in the area rose above flood stage, many reaching moderate and major flood stage, and several remained above flood stage for a week or more."
24-May,"In 2011, a significant tornado outbreak struck central and eastern Oklahoma in the evening, and continued into west central Arkansas after midnight. A total of 11 tornadoes were confirmed in the Tulsa forecast areas A violent F4 tornado moved through Franklin County, AR around midnight, killing two people in Denning and one other in Etna. At least $3 million in damages were associated with this twister, along with 16 injuries. The same system was responsible for 3 violent tornadoes in the Oklahoma City area, which killed 11 people, including 9 fatalities from an F5 tornado near Piedmont, OK."
25-May,"In 1994, severe thunderstorms developed in northeast Oklahoma, producing strong winds and hail. Thunderstorm winds caused extensive damage in Tulsa and Broken Arrow. Winds downed signs and overturned a U-Haul trailer near 51st St and Highway 169. Several power lines/poles and trees were also downed, and dime to nickel size hail fell in several areas. Heavy rains from the storms caused flash flooding in Rogers, Delaware, and Tulsa Counties, closing several streets. ^In 2015, a complex of severe storms moved across southeast OK and west central AR. Four tornadoes struck southeast OK, including strong (EF-2) tornadoes in Latimer County and near Poteau (LeFlore Co). The additional rainfall resulted in more rapid-onset flash flooding and mainstem river flooding, which included the 4th and highest crest of the long duration moderate flood along the Kiamichi River near Antlers, OK. Both Wister and Hugo Lakes set new pool of record by the end of the day."
26-May,"In 1915, a tornado touched down in Talihina, OK in LeFlore County, OK. The twister caused 2 fatalities, 4 injuries, and damaged at least 12 homes and 8 businesses. ^In 1971, severe thunderstorms moved through northeast Oklahoma in the late afternoon and evening. Wind gusts to 91 mph were measured at Riverside airport in Jenks, OK. Significant wind damage occurred in the Tulsa area, with one fatality and 75 injuries. Other areas affected by wind damage were Fairfax, Sapulpa, Pawnee, and Wagoner. The storms also produced golf ball sized hail that accumulated up to 8 inches deep in Pawnee County. ^In 1973, an outbreak of tornadoes struck eastern Oklahoma and northwest Arkansas. An F4 tornado hit the town of Keefeton, OK in Muskogee County, killing 5 and injuring at least 2 dozen others. Approximately 3/4 of Keefeton suffered some degree of damage. Four of the fatalities occurred when a pickup truck was rolled and carried for about 1/2 mile, while the other occurred in one of the destroyed homes. Other significant damage occurred in Sequoyah Co, OK, where 9 homes were destroyed and 47 others damaged, in Wister, OK (LeFlore Co), and near Berryville, AR (Carroll Co)."
27-May,"In 1912, a violent tornado struck Skiatook, OK (Osage County), killing 7 people and injuring 30. 20 homes were swept away on the southwest side of town, with five fatalities occurring in one of them. ^In 1984, a catastrophic Memorial Day weekend flood occurred in Tulsa as a result of 12 to 15 inches of rainfall in the Mingo Creek basin. The floods killed 14 people and injured 288, and caused $180 million in damages (1984 dollars). In the aftermath of the flood, the City of Tulsa began an aggressive floodplain maintenance and storm water management program and started a public awareness program that has been the model for other cities across the nation."
28-May,"In 1924, several tornadoes struck eastern Oklahoma and northwest Arkansas. One tornado struck  Warner, OK (Muskogee Co) causing heavy damage downtown. Two people were killed and 15 injured in a downtown hotel. A hat with a price tag from a Warner store was eventually found 40 miles away in Muldrow, OK (Sequoyah Co.). The same twister killed 3 others south of Muldrow. Another tornado killed one and injured 10 in Summers, AR (Washington Co), while another killed one, injured eight and caused expensive property damage in Farmington, AR (Washington Co). Three other people were killed and 50 injured by a strong tornado in Haskell and LeFlore counties; one fatality was reported near Stigler, one in Keota,  and one more near Cowlington. About 100 others were left homeless by this twister. ^In 1982, three F2 tornadoes occurred in eastern Oklahoma between 1AM and 3AM. These occurred in Sallisaw, Antlers, and Octavia. Several structures were damaged or destroyed, and power was not restored in Antlers until early the next evening."
29-May,"In 1909, a tornado touched down northwest of Micawber, OK in Creek County, killing 4 people. Another person was killed by a tornado that hit Depew, OK in Creek County, where half of the town was damaged or destroyed. Ten other deaths were attributed to flash flooding. ^In 2004, an upper level low pressure system moved into the Great Plains during the Memorial Day Weekend, producing 93 reported tornadoes. One individual supercell traveled 300 miles across Oklahoma in almost 12 hours. At least a dozen tornadoes were produced by this one cell, including an F3 that struck near Depew in Creek Co. late that evening."
30-May,"In 1976, severe weather and flooding struck northeast Oklahoma on Memorial Day. A destructive flood in Tulsa was caused by a 7 to 10 inch deluge of rainfall in about 3 hours on the south side of the city. Flash floods along Haikey Creek and Mingo Creek caused 3 fatalities and $40 million in damages (1976 dollars). Two tornadoes were also reported. One touched down on the Turner Turnpike in Creek County, picking up a motor home and carrying it into the oncoming lane, killing one passenger and injuring two others. The other twister caused damage to a trailer park near the Muskogee Turnpike in Wagoner County, and injured four people. ^In 2013, The second outbreak of tornadoes in 10 days produced 4 tornadoes in eastern Oklahoma, including an EF-2 that struck parts of Broken Arrow."
